date,confirmed,region,image
2020-04-11,655,Budapest,
2020-04-11,199,Pest,
2020-04-11,17,Nógrád,
2020-04-11,8,Heves,
2020-04-11,13,Borsod-Abaúj-Zemplén,
2020-04-11,37,Szabolcs-Szatmár-Bereg,
2020-04-11,14,Vas,
2020-04-11,28,Veszprém,
2020-04-11,82,Fejér,
2020-04-11,13,Jász-Nagykun-Szolnok,
2020-04-11,17,Hajdú-Bihar,
2020-04-11,26,Zala,
2020-04-11,18,Somogy,
2020-04-11,13,Tolna,
2020-04-11,29,Baranya,
2020-04-11,22,Bács-Kiskun,
2020-04-11,44,Csongrád,
2020-04-11,11,Békés,
2020-04-10,43,Győr-Moson-Sopron,
2020-04-10,17,Komárom-Esztergom,
2020-04-10,580,Budapest,
2020-04-10,194,Pest,
2020-04-10,12,Nógrád,
2020-04-10,5,Heves,
2020-04-10,10,Borsod-Abaúj-Zemplén,
2020-04-10,37,Szabolcs-Szatmár-Bereg,
2020-04-10,13,Vas,
2020-04-10,23,Veszprém,
2020-04-10,72,Fejér,
2020-04-10,12,Jász-Nagykun-Szolnok,
2020-04-10,17,Hajdú-Bihar,
2020-04-10,23,Zala,
2020-04-10,17,Somogy,
2020-04-10,13,Tolna,
2020-04-10,28,Baranya,
2020-04-10,21,Bács-Kiskun,
2020-04-10,42,Csongrád,
2020-04-10,11,Békés,
2020-04-09,37,Győr-Moson-Sopron,
2020-04-09,17,Komárom-Esztergom,
2020-04-09,428,Budapest,
2020-04-09,183,Pest,
2020-04-09,12,Nógrád,
2020-04-09,4,Heves,
2020-04-09,10,Borsod-Abaúj-Zemplén,
2020-04-09,36,Szabolcs-Szatmár-Bereg,
2020-04-09,12,Vas,
2020-04-09,18,Veszprém,
2020-04-09,55,Fejér,
2020-04-09,11,Jász-Nagykun-Szolnok,
2020-04-09,15,Hajdú-Bihar,
2020-04-09,19,Zala,
2020-04-09,17,Somogy,
2020-04-09,13,Tolna,
2020-04-09,23,Baranya,
2020-04-09,19,Bács-Kiskun,
2020-04-09,40,Csongrád,
2020-04-09,11,Békés,
2020-04-08,37,Győr-Moson-Sopron,
2020-04-08,15,Komárom-Esztergom,
2020-04-08,387,Budapest,
2020-04-08,164,Pest,
2020-04-08,12,Nógrád,
2020-04-08,4,Heves,
2020-04-08,7,Borsod-Abaúj-Zemplén,
2020-04-08,36,Szabolcs-Szatmár-Bereg,
2020-04-08,12,Vas,
2020-04-08,14,Veszprém,
2020-04-08,49,Fejér,
2020-04-08,10,Jász-Nagykun-Szolnok,
2020-04-08,15,Hajdú-Bihar,
2020-04-08,11,Zala,
2020-04-08,17,Somogy,
2020-04-08,13,Tolna,
2020-04-08,23,Baranya,
2020-04-08,19,Bács-Kiskun,
2020-04-08,40,Csongrád,
2020-04-08,10,Békés,
2020-04-07,36,Győr-Moson-Sopron,
2020-04-07,15,Komárom-Esztergom,
2020-04-07,345,Budapest,
2020-04-07,153,Pest,
2020-04-07,11,Nógrád,
2020-04-07,4,Heves,
2020-04-07,7,Borsod-Abaúj-Zemplén,
2020-04-07,34,Szabolcs-Szatmár-Bereg,
2020-04-07,12,Vas,
2020-04-07,13,Veszprém,
2020-04-07,39,Fejér,
2020-04-07,10,Jász-Nagykun-Szolnok,
2020-04-07,15,Hajdú-Bihar,
2020-04-07,11,Zala,
2020-04-07,16,Somogy,
2020-04-07,13,Tolna,
2020-04-07,23,Baranya,
2020-04-07,19,Bács-Kiskun,
2020-04-07,32,Csongrád,
2020-04-07,9,Békés,
2020-04-06,34,Győr-Moson-Sopron,
2020-04-06,14,Komárom-Esztergom,
2020-04-06,317,Budapest,
2020-04-06,142,Pest,
2020-04-06,10,Nógrád,
2020-04-06,4,Heves,
2020-04-06,7,Borsod-Abaúj-Zemplén,
2020-04-06,28,Szabolcs-Szatmár-Bereg,
2020-04-06,11,Vas,
2020-04-06,10,Veszprém,
2020-04-06,24,Fejér,
2020-04-06,8,Jász-Nagykun-Szolnok,
2020-04-06,15,Hajdú-Bihar,
2020-04-06,11,Zala,
2020-04-06,15,Somogy,
2020-04-06,12,Tolna,
2020-04-06,23,Baranya,
2020-04-06,19,Bács-Kiskun,
2020-04-06,32,Csongrád,
2020-04-06,8,Békés,
2020-04-05,34,Győr-Moson-Sopron,
2020-04-05,14,Komárom-Esztergom,
2020-04-05,313,Budapest,
2020-04-05,142,Pest,
2020-04-05,10,Nógrád,
2020-04-05,3,Heves,
2020-04-05,7,Borsod-Abaúj-Zemplén,
2020-04-05,28,Szabolcs-Szatmár-Bereg,
2020-04-05,11,Vas,
2020-04-05,10,Veszprém,
2020-04-05,24,Fejér,
2020-04-05,8,Jász-Nagykun-Szolnok,
2020-04-05,14,Hajdú-Bihar,
2020-04-05,10,Zala,
2020-04-05,15,Somogy,
2020-04-05,10,Tolna,
2020-04-05,23,Baranya,
2020-04-05,19,Bács-Kiskun,
2020-04-05,30,Csongrád,
2020-04-05,8,Békés,
2020-04-04,33,Győr-Moson-Sopron,
2020-04-04,14,Komárom-Esztergom,
2020-04-04,291,Budapest,
2020-04-04,134,Pest,
2020-04-04,8,Nógrád,
2020-04-04,3,Heves,
2020-04-04,6,Borsod-Abaúj-Zemplén,
2020-04-04,28,Szabolcs-Szatmár-Bereg,
2020-04-04,11,Vas,
2020-04-04,10,Veszprém,
2020-04-04,21,Fejér,
2020-04-04,7,Jász-Nagykun-Szolnok,
2020-04-04,13,Hajdú-Bihar,
2020-04-04,10,Zala,
2020-04-04,12,Somogy,
2020-04-04,7,Tolna,
2020-04-04,21,Baranya,
2020-04-04,18,Bács-Kiskun,
2020-04-04,25,Csongrád,
2020-04-04,6,Békés,
2020-04-03,28,Győr-Moson-Sopron,
2020-04-03,15,Komárom-Esztergom,
2020-04-03,261,Budapest,
2020-04-03,124,Pest,
2020-04-03,7,Nógrád,
2020-04-03,3,Heves,
2020-04-03,6,Borsod-Abaúj-Zemplén,
2020-04-03,28,Szabolcs-Szatmár-Bereg,
2020-04-03,9,Vas,
2020-04-03,10,Veszprém,
2020-04-03,21,Fejér,
2020-04-03,8,Jász-Nagykun-Szolnok,
2020-04-03,11,Hajdú-Bihar,
2020-04-03,8,Zala,
2020-04-03,12,Somogy,
2020-04-03,7,Tolna,
2020-04-03,21,Baranya,
2020-04-03,17,Bács-Kiskun,
2020-04-03,23,Csongrád,
2020-04-03,4,Békés,
2020-04-01,26,Győr-Moson-Sopron,
2020-04-01,12,Komárom-Esztergom,
2020-04-01,232,Budapest,
2020-04-01,98,Pest,
2020-04-01,5,Nógrád,
2020-04-01,3,Heves,
2020-04-01,6,Borsod-Abaúj-Zemplén,
2020-04-01,25,Szabolcs-Szatmár-Bereg,
2020-04-01,9,Vas,
2020-04-01,10,Veszprém,
2020-04-01,13,Fejér,
2020-04-01,5,Jász-Nagykun-Szolnok,
2020-04-01,9,Hajdú-Bihar,
2020-04-01,7,Zala,
2020-04-01,11,Somogy,
2020-04-01,7,Tolna,
2020-04-01,19,Baranya,
2020-04-01,8,Bács-Kiskun,
2020-04-01,17,Csongrád,
2020-04-01,3,Békés,
2020-04-02,28,Győr-Moson-Sopron,
2020-04-02,13,Komárom-Esztergom,
2020-04-02,122,Pest,
2020-04-02,243,Budapest,
2020-04-02,18,Fejér,
2020-04-02,10,Veszprém,
2020-04-02,9,Vas,
2020-04-02,7,Zala,
2020-04-02,11,Somogy,
2020-04-02,7,Tolna,
2020-04-02,19,Baranya,
2020-04-02,15,Bács-Kiskun,
2020-04-02,6,Nógrád,
2020-04-02,3,Heves,
2020-04-02,7,Jász-Nagykun-Szolnok,
2020-04-02,21,Csongrád,
2020-04-02,6,Borsod-Abaúj-Zemplén,
2020-04-02,27,Szabolcs-Szatmár-Bereg,
2020-04-02,10,Hajdú-Bihar,
2020-04-02,3,Békés,
